Year,Week,SMN,SMT,VCI,TCI,VHI,Region
2022,24,0.46,298.91,73.99,45.67,59.83,8
2022,25,0.463,299.29,74.06,45.2,59.63,8
2022,26,0.46,299.17,73.06,47.95,60.5,8
2022,27,0.453,298.7,71.4,52.62,62.01,8
2022,28,0.442,298.08,69.48,59.29,64.38,8
2022,29,0.43,297.51,67.64,66.74,67.19,8
2022,30,0.421,298.72,68.55,57.92,63.24,8
2022,31,0.403,298.13,65.61,63.3,64.46,8
2022,32,0.386,297.85,63.88,64.06,63.97,8
2022,33,0.373,297.6,64.16,61.16,62.66,8
2022,34,0.353,296.48,61.79,64.57,63.18,8
2022,35,0.331,295.08,60.48,66.63,63.56,8
2022,36,0.308,293.23,59.31,67.04,63.17,8
2022,37,0.281,291.03,55.6,68.47,62.03,8
2022,38,0.26,289.49,53.41,67.77,60.59,8
2022,39,0.25,288.42,55.32,61.27,58.3,8
2022,40,0.243,287.22,59.03,50.97,55.0,8
2022,41,0.226,285.1,59.4,48.29,53.85,8
2022,42,0.205,282.47,59.26,43.98,51.62,8
2022,43,0.182,279.98,57.62,40.9,49.26,8
2022,44,0.154,277.19,54.03,39.06,46.54,8
2022,45,0.148,274.39,59.6,37.3,48.45,8
2022,46,0.132,271.42,60.89,36.8,48.85,8
2022,47,0.116,268.38,62.72,36.6,49.66,8
2022,48,0.103,266.3,65.83,34.64,50.24,8
2022,49,0.088,264.74,65.9,32.5,49.2,8
2022,50,0.078,263.19,66.13,28.11,47.11,8
2022,51,0.071,261.35,69.01,29.42,49.21,8
2022,52,0.066,259.9,74.39,30.75,52.57,8
2023,1,0.061,259.15,80.72,32.12,56.42,8
2023,2,0.06,259.15,81.66,31.65,56.66,8
2023,3,0.061,259.63,81.84,29.23,55.53,8
2023,4,0.062,260.13,79.75,31.32,55.54,8
2023,5,0.064,261.71,73.08,32.38,52.73,8
2023,6,0.068,264.16,65.86,29.76,47.81,8
2023,7,0.071,266.04,57.21,30.17,43.69,8
2023,8,0.076,267.88,52.92,30.76,41.84,8
2023,9,0.087,270.96,53.59,28.06,40.82,8
2023,10,0.099,274.51,55.04,25.67,40.36,8
2023,11,0.112,277.4,55.78,25.33,40.55,8
2023,12,0.129,280.49,58.44,24.6,41.52,8
2023,13,0.144,283.3,59.64,24.01,41.82,8
2023,14,0.163,285.75,60.55,23.42,41.98,8
2023,15,0.186,287.56,61.08,25.15,43.12,8
2023,16,0.216,289.25,61.32,29.54,45.43,8
2023,17,0.251,291.09,61.66,37.4,49.53,8
2023,18,0.287,292.27,61.86,49.48,55.67,8
2023,19,0.321,293.64,61.16,56.52,58.84,8
2023,20,0.352,294.86,60.03,60.1,60.06,8
2023,21,0.382,295.77,60.95,61.69,61.32,8
2023,22,0.412,296.62,63.72,60.0,61.86,8
2023,23,0.437,297.08,67.36,58.87,63.11,8
2023,24,0.454,297.44,70.71,60.14,65.42,8
2023,25,0.464,297.58,73.9,62.33,68.12,8
2023,26,0.468,297.44,76.48,65.37,70.93,8
2023,27,0.469,297.35,79.1,65.52,72.31,8
2023,28,0.465,297.28,80.53,66.77,73.65,8
2023,29,0.457,297.47,81.29,67.12,74.2,8
2023,30,0.448,297.78,82.12,66.47,74.3,8
2023,31,0.434,298.06,81.93,63.86,72.89,8
2023,32,0.416,298.47,80.79,58.18,69.49,8
2023,33,0.398,298.77,78.69,49.62,64.16,8
2023,34,0.378,298.72,75.46,41.68,58.57,8
2023,35,0.354,298.12,72.87,35.66,54.27,8
2023,36,0.33,297.43,70.7,26.11,48.4,8
2023,37,0.305,296.72,67.78,15.98,41.88,8
2023,38,0.284,295.69,64.96,11.14,38.05,8
2023,39,0.266,293.85,62.84,7.93,35.39,8
2023,40,0.248,291.52,60.83,7.05,33.94,8
2023,41,0.224,289.02,58.13,9.54,33.84,8
2023,42,0.201,286.48,57.22,8.61,32.91,8
2023,43,0.178,284.39,55.84,7.8,31.82,8
2023,44,0.151,281.62,52.34,9.35,30.84,8
2023,45,0.144,278.67,57.06,11.05,34.06,8
2023,46,0.123,275.28,55.52,15.07,35.29,8
2023,47,0.102,270.49,52.57,25.08,38.83,8
2023,48,0.083,265.23,49.58,39.96,44.77,8
2023,49,0.069,261.99,47.46,47.15,47.3,8
2023,50,0.06,260.29,46.96,44.06,45.5,8
2023,51,0.055,258.55,49.67,44.25,46.95,8
2023,52,0.051,256.62,54.45,47.51,50.97,8
2024,1,0.05,255.76,62.39,48.99,55.69,8
2024,2,0.049,255.98,64.74,47.17,55.96,8
2024,3,0.052,256.74,68.59,43.58,56.09,8
2024,4,0.057,258.14,72.47,41.48,56.98,8
2024,5,0.062,260.42,71.57,38.79,55.18,8
2024,6,0.072,264.05,70.71,30.32,50.52,8
2024,7,0.085,268.35,69.98,21.31,45.65,8
2024,8,0.099,271.97,69.98,15.86,42.92,8
2024,9,0.114,275.41,71.35,12.19,41.77,8
2024,10,0.127,278.81,72.15,10.25,41.2,8
2024,11,0.141,281.59,72.09,10.0,41.04,8
2024,12,0.158,284.74,73.55,8.68,41.12,8
2024,13,0.176,287.44,74.72,7.75,41.24,8
2024,14,0.195,289.51,74.63,8.43,41.53,8
2024,15,0.222,291.52,75.55,8.32,41.93,8
2024,16,0.258,293.58,76.97,9.14,43.05,8
2024,17,0.294,295.01,76.81,15.05,45.93,8
2024,18,0.326,295.86,75.23,25.15,50.19,8
2024,19,0.357,296.94,73.63,30.89,52.26,8
2024,20,0.38,297.95,70.49,33.29,51.89,8
2024,21,0.397,298.69,66.72,34.49,50.6,8
2024,22,0.409,299.32,62.11,35.44,48.77,8
2024,23,0.431,300.29,64.55,29.05,46.8,8
2024,24,0.44,300.53,63.83,29.95,46.89,8
2024,25,0.443,300.95,63.34,28.73,46.04,8
2024,26,0.44,301.19,62.21,28.03,45.12,8
2024,27,0.432,301.26,60.13,28.83,44.48,8
2024,28,0.42,301.66,57.9,27.17,42.54,8
2024,29,0.404,301.99,53.87,26.12,40.0,8
2024,30,0.387,301.84,50.83,29.81,40.32,8
2024,31,0.371,301.81,48.48,30.2,39.34,8
2024,32,0.354,301.95,46.47,26.21,36.34,8
2024,33,0.338,301.87,45.01,19.88,32.45,8
2024,34,0.32,301.54,43.27,13.51,28.39,8
2024,35,0.299,300.81,43.22,8.85,26.03,8
2024,36,0.276,299.4,42.66,7.38,25.02,8
2024,37,0.258,297.93,43.78,5.08,24.44,8
2024,38,0.246,296.62,45.99,2.87,24.43,8
2024,39,0.228,294.3,44.16,3.5,23.83,8
2024,40,0.21,291.65,43.05,5.52,24.29,8
2024,41,0.192,289.05,43.46,8.95,26.21,8
2024,42,0.169,285.61,42.31,16.06,29.18,8
2024,43,0.14,281.33,38.34,30.58,34.46,8
2024,44,0.114,276.87,34.38,40.99,37.71,8
2024,45,0.1,273.17,34.13,44.59,39.38,8
2024,46,0.082,269.25,31.67,48.52,40.11,8
2024,47,0.068,265.65,30.36,50.68,40.52,8
2024,48,0.06,263.14,31.29,51.02,41.15,8
2024,49,0.051,261.34,31.95,50.58,41.26,8
2024,50,0.046,260.24,32.73,44.22,38.48,8
2024,51,0.046,260.05,38.78,36.39,37.59,8
2024,52,0.045,260.0,45.9,30.44,38.17,8
1982,1,0.079,267.92,43.33,29.71,36.52,9
1982,2,0.074,267.83,42.28,28.6,35.44,9
1982,3,0.076,267.98,44.17,28.6,36.38,9
1982,4,0.077,268.75,45.15,28.16,36.66,9
1982,5,0.077,269.44,44.22,28.3,36.26,9
1982,6,0.077,270.8,41.94,29.01,35.48,9
